Title,Stars,DateTime
Looking for Alaska review – is this Dawson's Creek throwback too wholesome for Gen Z?,3 out of 5 stars.,2019-10-19T10:00:24+0000
Singin' in the Rain review – simply splashing,5 out of 5 stars.,2019-10-18T14:00:56+0000
A Shaun the Sheep Movie: Farmageddon review – a sheepquel for all ages,4 out of 5 stars.,2019-10-18T12:00:54+0000
The Peanut Butter Falcon review – Shia LaBeouf brings soul to odd-couple adventure,3 out of 5 stars.,2019-10-18T10:00:52+0000
The Laundromat review – Steven Soderbergh gets caught in a spin,2 out of 5 stars.,2019-10-18T08:00:51+0000
Eli review – schlocky Netflix horror devolves into supernatural silliness,2 out of 5 stars.,2019-10-18T07:01:46+0000
Eli review – schlocky Netflix horror devolves into supernatural silliness,2 out of 5 stars.,2019-10-18T07:01:46+0000
Official Secrets review – Keira Knightley shines as a very British whistleblower,4 out of 5 stars.,2019-10-18T06:00:48+0000
Living With Yourself review – are two Paul Rudds better than one?,3 out of 5 stars.,2019-10-18T05:01:00+0000
Ladyworld review – teen sleepover descends into apocalyptic delirium,3 out of 5 stars.,2019-10-17T16:00:27+0000
Tell Me Who I Am review – amnesia documentary is like a psychological thriller,3 out of 5 stars.,2019-10-17T14:00:25+0000
Darkness Visible review – mystery and murder on the streets of Kolkata,3 out of 5 stars.,2019-10-17T12:00:22+0000
What You Gonna Do When the World’s on Fire? review – African American life in the south,3 out of 5 stars.,2019-10-17T11:00:24+0000
Corpus Christi review – from parole to the priesthood,4 out of 5 stars.,2019-10-17T06:00:45+0000
Zombieland: Double Tap review – a fan service sequel for fans who barely exist,2 out of 5 stars.,2019-10-16T13:48:47+0000
Lost Lives review – requiem for victims of the Troubles,4 out of 5 stars.,2019-10-16T13:00:19+0000
Lost Lives review – requiem for victims of the Troubles,4 out of 5 stars.,2019-10-16T13:00:19+0000
"Home review – gutsy doc charts harrowing, heroic journey by sea",3 out of 5 stars.,2019-10-16T13:00:18+0000
Non-Fiction review – tale of literary passions loses the plot,2 out of 5 stars.,2019-10-16T12:00:17+0000
,,
Gauguin at the National Gallery review – portrait of a troubling talent,3 out of 5 stars.,2019-10-15T13:05:37+0000
Maleficent: Mistress of Evil review – panto fun is missing in action,2 out of 5 stars.,2019-10-15T13:00:14+0000
The Irishman review – Martin Scorsese's finest film for 30 years,5 out of 5 stars.,2019-10-13T13:22:42+0000
The Day Shall Come review – Chris Morris’s overcooked FBI farce,3 out of 5 stars.,2019-10-13T07:00:44+0000
Gemini Man review – Will Smith out-performs his younger self,1 out of 5 stars.,2019-10-13T04:45:39+0000
Abominable review – sweet animated yeti adventure,3 out of 5 stars.,2019-10-13T04:30:41+0000
The King review – Timothée Chalamet is all at sea as Prince Hal,2 out of 5 stars.,2019-10-13T04:30:41+0000
The King review – Timothée Chalamet is all at sea as Prince Hal,2 out of 5 stars.,2019-10-13T04:30:41+0000
Farming review – disturbing but unreflective racial drama,2 out of 5 stars.,2019-10-13T04:30:40+0000
American Woman review – Sienna Miller excels in slice-of-life drama,4 out of 5 stars.,2019-10-12T14:00:21+0000
Suzi Q review – clear-eyed profile of the hard-rocking musical pioneer,3 out of 5 stars.,2019-10-11T14:54:04+0000
Beanpole review – Russians pay a bitter price for survival,5 out of 5 stars.,2019-10-11T14:19:08+0000
Dolemite Is My Name review – Eddie Murphy is richly enjoyable in real-life showbiz drama,4 out of 5 stars.,2019-10-11T13:00:15+0000
El Camino review – Breaking Bad movie finally gives fans closure,4 out of 5 stars.,2019-10-11T12:32:48+0000
Abominable review – escaped baby yeti gears up for Everest,2 out of 5 stars.,2019-10-11T09:00:15+0000
The King review – Shakespeare reboot is Game-of-Thrones lite with touch of Python,2 out of 5 stars.,2019-10-11T08:00:20+0000
The King review – Shakespeare reboot is Game-of-Thrones lite with touch of Python,2 out of 5 stars.,2019-10-11T08:00:20+0000
The Day Shall Come review – Desperate Feds take on cult in sly Chris Morris satire,3 out of 5 stars.,2019-10-11T07:00:11+0000
Fractured review – twisty Netflix thriller is derivative but diverting,3 out of 5 stars.,2019-10-11T05:00:56+0000
,,
Fanny Lye Deliver'd review – Maxine Peake has a folk-horror awakening,3 out of 5 stars.,2019-10-10T21:32:32+0000
The Creatress review – pretzel-shaped black comedy,3 out of 5 stars.,2019-10-10T16:00:24+0000
Farming review – gritty tale of Nigeria's farmed-out kids,3 out of 5 stars.,2019-10-10T14:00:21+0000
Farming review – gritty tale of Nigeria's farmed-out kids,3 out of 5 stars.,2019-10-10T14:00:21+0000
The Sky Is Pink review – weepy biopic of dying Indian teenager,2 out of 5 stars.,2019-10-10T12:00:19+0000
American Woman review – Sienna Miller stands up in sensitive but soapy emo drama,3 out of 5 stars.,2019-10-10T10:00:14+0000
Tehran: City of Love review – the rocky road to romance in Iran,3 out of 5 stars.,2019-10-09T17:00:15+0000
The Sultan and the Saint review – the Crusades' real-life bromance,3 out of 5 stars.,2019-10-09T15:00:13+0000
The Dead Center review – chilling times in the morgue,3 out of 5 stars.,2019-10-09T13:00:11+0000
The Dead Center review – chilling times in the morgue,3 out of 5 stars.,2019-10-09T13:00:11+0000
A Bump Along the Way review – charming late-pregnancy comedy,3 out of 5 stars.,2019-10-09T11:00:09+0000
The Man in the White Suit review – Stephen Mangan reinvents Ealing boffin,3 out of 5 stars.,2019-10-09T09:51:09+0000
Joker review – an ace turn from Joaquin Phoenix,4 out of 5 stars.,2019-10-06T07:00:11+0000
Harry Birrell Presents Films of Love and War review – single life,4 out of 5 stars.,2019-10-06T04:30:06+0000
Good Posture review – spiky comedy from Dolly Wells,4 out of 5 stars.,2019-10-06T04:30:06+0000
"Werewolf review – choppy, shlocky Polish drama",2 out of 5 stars.,2019-10-06T04:29:03+0000
Judy review – Zellweger and Garland coexist symbiotically,4 out of 5 stars.,2019-10-05T14:00:45+0000
The Climbers review – stirring tribute to China's mountaineering hero,3 out of 5 stars.,2019-10-04T11:00:13+0000
Gemini Man review – Will Smith v Will Smith leaves audience in a coma,2 out of 5 stars.,2019-10-04T09:40:37+0000
"Rose Plays Julie review – eerie, edge-of-your-seat suspense",4 out of 5 stars.,2019-10-04T08:05:22+0000
The Captain review – airline disaster nail-biter plays by the rules,3 out of 5 stars.,2019-10-04T07:00:08+0000
The Captain review – airline disaster nail-biter plays by the rules,3 out of 5 stars.,2019-10-04T07:00:08+0000
In the Tall Grass review: Stephen King Netflix horror gets lost in the weeds,2 out of 5 stars.,2019-10-04T06:00:20+0000
The Cotton Club Encore review – Francis Ford Coppola's reworked masterpiece,5 out of 5 stars.,2019-10-04T05:00:24+0000
Elvis Unleashed review – superfluous swagger from the comeback King,2 out of 5 stars.,2019-10-03T12:41:57+0000
Joker review – the most disappointing film of the year,2 out of 5 stars.,2019-10-03T10:11:43+0000
Joker review – the most disappointing film of the year,2 out of 5 stars.,2019-10-03T10:11:43+0000
Citizen K review – strange tale of the oligarch who became Putin's nemesis,4 out of 5 stars.,2019-10-03T07:00:48+0000
Solidarity review – sparky study of industry's nasty secret,3 out of 5 stars.,2019-10-03T07:00:41+0000
,,
The Birdcatcher review – ropey rural wartime thriller,2 out of 5 stars.,2019-10-02T17:00:20+0000
The Personal History of David Copperfield review – Iannucci relishes the absurdity,4 out of 5 stars.,2019-10-02T15:19:18+0000
Harry Birrell Presents Films of Love and War review – a soldier's life in home movies,4 out of 5 stars.,2019-10-02T15:00:18+0000
Harry Birrell Presents Films of Love and War review – a soldier's life in home movies,4 out of 5 stars.,2019-10-02T15:00:18+0000
Werewolf review – kids v crazed canines horror,3 out of 5 stars.,2019-10-02T13:00:15+0000
Good Posture review – coolly comic tale of love and lies,4 out of 5 stars.,2019-10-02T11:00:14+0000
Rembrandt's Light review – glorious art needs no gimmicks,3 out of 5 stars.,2019-10-01T16:17:46+0000
The Last Tree review – tender tale of an uprooted childhood,4 out of 5 stars.,2019-09-29T07:00:39+0000
Hotel Mumbai review – queasy terrorism drama,2 out of 5 stars.,2019-09-29T04:30:36+0000
Ready Or Not review – a wedding night with a gory class-war twist,4 out of 5 stars.,2019-09-29T04:30:27+0000
Skin review – Jamie Bell is magnetic as a reformed racist,3 out of 5 stars.,2019-09-29T04:30:27+0000
The Goldfinch review – the plot thickens to sludge,2 out of 5 stars.,2019-09-28T14:00:15+0000
"The Irishman review: Scorsese, De Niro, Pacino and Pesci are foes reunited in de-aged mob epic",4 out of 5 stars.,2019-09-28T00:00:52+0000
Hotel Mumbai review – unflinching but uncertain terror-attack thriller,2 out of 5 stars.,2019-09-27T10:00:36+0000
Hitsville: The Making of Motown review – a 60th birthday with soul,3 out of 5 stars.,2019-09-27T08:00:29+0000
Hitsville: The Making of Motown review – a 60th birthday with soul,3 out of 5 stars.,2019-09-27T08:00:29+0000
Ai Weiwei: Yours Truly review – Alcatraz artwork mixes the political and personal,4 out of 5 stars.,2019-09-27T07:00:38+0000
Skin review – tattooed neo-Nazi turns his face from evil,3 out of 5 stars.,2019-09-27T06:00:42+0000
,,
Sea of Shadows review – porpoise documentary slips through the net,2 out of 5 stars.,2019-09-26T16:00:07+0000
Tomorrow review – sorry tale of broken-hearted war veteran,2 out of 5 stars.,2019-09-26T12:01:00+0000
Sturgill Simpson: Sound & Fury review – country's outlaw catches fire,5 out of 5 stars.,2019-09-26T11:00:59+0000
The Goldfinch review – Donna Tartt's art-theft epic has its wings clipped,2 out of 5 stars.,2019-09-26T10:00:57+0000
The Last Tree review – Shola Amoo's heartfelt coming-of-age drama,3 out of 5 stars.,2019-09-26T06:01:19+0000
The Last Tree review – Shola Amoo's heartfelt coming-of-age drama,3 out of 5 stars.,2019-09-26T06:01:19+0000
In the Shadow of the Moon review – goofy but ambitious Netflix thriller,3 out of 5 stars.,2019-09-26T05:01:06+0000
"To Tokyo review – thrilling, chilling horror in the wilderness",3 out of 5 stars.,2019-09-25T17:00:37+0000
Don't Let Go review – tricksy time-warp murder mystery,2 out of 5 stars.,2019-09-25T15:00:38+0000
One Child Nation review – China's monstrous plan to shape the future,4 out of 5 stars.,2019-09-25T13:00:28+0000
One Child Nation review – China's monstrous plan to shape the future,4 out of 5 stars.,2019-09-25T13:00:28+0000
"The Third Man review – torn between heaven and hell, a classic noir",5 out of 5 stars.,2019-09-25T12:23:55+0000
Normal review – lawyers in bikinis to dogma in the doll's house,3 out of 5 stars.,2019-09-25T11:00:24+0000
Ride Like a Girl review – cinematic schmaltz swamps Michelle Payne's ride to the Melbourne Cup,2 out of 5 stars.,2019-09-23T23:43:56+0000
Ad Astra review: Brad Pitt sulks in outer space,3 out of 5 stars.,2019-09-22T07:00:13+0000
Rambo: Last Blood review – cheap and nasty carnage,1 out of 5 stars.,2019-09-22T04:30:09+0000
Best Before Death review – Bill Drummond’s intriguing art odyssey,3 out of 5 stars.,2019-09-22T04:30:05+0000
"The Kitchen review – one film, three career lows",1 out of 5 stars.,2019-09-22T04:30:02+0000
The Farewell review – beautifully bittersweet Chinese-American family drama,4 out of 5 stars.,2019-09-21T14:00:36+0000
What to see this week in the UK,Published: ,2019-09-20T08:00:06+0000
Between Two Ferns: The Movie review – ramshackle cameo comedy,3 out of 5 stars.,2019-09-20T07:01:02+0000
,,
Rambo: Last Blood review – Stallone storms Mexico in a laughable Trumpian fantasy,1 out of 5 stars.,2019-09-19T13:40:08+0000
Best Before Death review – KLF's Bill Drummond bakes cakes for the world,4 out of 5 stars.,2019-09-18T14:00:09+0000
Ad Astra review – Brad Pitt on a thrilling Freudian space odyssey,4 out of 5 stars.,2019-09-18T12:00:05+0000
Solaris review – love and loneliness collide in best take yet on sci-fi classic,4 out of 5 stars.,2019-09-15T10:24:46+0000
How to Build a Girl review – Caitlin Moran memoir becomes funny and generous film,4 out of 5 stars.,2019-09-15T08:00:26+0000
For Sama review – affecting chronicle of life in war-torn Aleppo,4 out of 5 stars.,2019-09-15T07:00:19+0000
Phoenix review – Norwegian family drama doesn’t fly,2 out of 5 stars.,2019-09-15T04:30:16+0000
Honeyland review – generating a real buzz,4 out of 5 stars.,2019-09-15T04:30:15+0000
Honeyland review – generating a real buzz,4 out of 5 stars.,2019-09-15T04:30:15+0000
Downton Abbey review – mostly harmless TV spin-off,3 out of 5 stars.,2019-09-15T04:30:15+0000
Hustlers review – pulse-racing empowerment,4 out of 5 stars.,2019-09-14T14:00:58+0000
Rocks review – high school drama is an energetic five-star triumph,5 out of 5 stars.,2019-09-13T21:15:30+0000
Ordinary Love review – Liam Neeson and Lesley Manville in potent weepie,4 out of 5 stars.,2019-09-13T19:25:41+0000
Clemency review – Alfre Woodard dominates devastating prison drama,4 out of 5 stars.,2019-09-13T12:53:46+0000
True History of the Kelly Gang review – brutal portrait of the outback outlaw,4 out of 5 stars.,2019-09-13T09:23:21+0000
Motherless Brooklyn review – Edward Norton's weighty labour of love,3 out of 5 stars.,2019-09-12T21:35:53+0000
The Two Popes review – Anthony Hopkins and Jonathan Pryce divine in papal faceoff,3 out of 5 stars.,2019-09-12T20:50:20+0000
Lucy in the Sky review – Natalie Portman orbits a nervous breakdown,3 out of 5 stars.,2019-09-12T19:22:34+0000
Midnight Cowboy review – a still potent stew of 60s sleaze,5 out of 5 stars.,2019-09-12T14:00:52+0000
For Sama review – searing story of a Syrian warzone baby,5 out of 5 stars.,2019-09-12T12:00:48+0000
For Sama review – searing story of a Syrian warzone baby,5 out of 5 stars.,2019-09-12T12:00:48+0000
"La Flor review – 13 thrilling hours of lovers, spies and scorpions",4 out of 5 stars.,2019-09-12T10:00:46+0000
"Night Hunter review – sicko serial killer, meet the vigilante castrator",2 out of 5 stars.,2019-09-12T07:00:43+0000
Mrs Fletcher review – Kathryn Hahn charms in thought-provoking comedy,4 out of 5 stars.,2019-09-11T21:37:32+0000
American Son review – Kerry Washington can't save Netflix misfire,1 out of 5 stars.,2019-09-11T20:13:48+0000
Greed review – Steve Coogan gleams in knockabout satire of the mega-rich,3 out of 5 stars.,2019-09-11T17:25:39+0000
The Shock of the Future review – when synths ruled the world,3 out of 5 stars.,2019-09-11T16:00:24+0000
Honeyland review – beekeeper's life with a sting in the tale,4 out of 5 stars.,2019-09-11T14:00:19+0000
Honeyland review – beekeeper's life with a sting in the tale,4 out of 5 stars.,2019-09-11T14:00:19+0000
Harriet review – Cynthia Erivo is sublime as legendary slave rebel,4 out of 5 stars.,2019-09-11T12:39:16+0000
Phoenix review – horror comes home in chilly Scandi drama,3 out of 5 stars.,2019-09-11T12:00:17+0000
Uncut Gems review – Adam Sandler shines in frenetic drama,4 out of 5 stars.,2019-09-10T21:04:16+0000
The Aeronauts review – charming balloon adventure way up where the air is clear,3 out of 5 stars.,2019-09-10T17:01:36+0000
Push review – a whirlwind tour of rocketing rents and personal tragedy,4 out of 5 stars.,2019-09-10T16:39:33+0000
Push review – a whirlwind tour of rocketing rents and personal tragedy,4 out of 5 stars.,2019-09-10T16:39:33+0000
Ford v Ferrari review – motor-racing drama gets stuck in first gear,2 out of 5 stars.,2019-09-10T10:01:48+0000
"Downton Abbey review – ridiculous, vanilla-flavoured fun",3 out of 5 stars.,2019-09-09T23:01:30+0000
Bad Education review – Hugh Jackman steals embezzlement drama,3 out of 5 stars.,2019-09-09T20:22:06+0000
Jojo Rabbit review – Scarlett Johansson lifts smug Hitler comedy,2 out of 5 stars.,2019-09-09T15:34:38+0000
Midsommar: Director’s Cut review – extended folk-horror tale is a survivor,4 out of 5 stars.,2019-09-09T14:22:00+0000
